method,family,snr_db,seed,ss_mse,ss_mse_db,ep_mse,conv_time,inference_time_ms
NLMS,gaussian,10.0,4,0.03220986310236089,-14.920111209915877,0.036822888793547746,585,7.531180999649223
NLMS,colored,10.0,0,0.07299409622948114,-11.367122642385706,0.06434607287166257,165,7.026485000096727
NLMS,colored,10.0,1,0.060477517071991616,-12.184060472627005,0.062224562711264794,102,7.3461169995425735
NLMS,colored,10.0,2,0.062021724573088466,-12.074561619523331,0.06708104154580029,100,7.0028660011303145
NLMS,colored,10.0,3,0.08675951387693492,-10.616828900456019,0.0689544984559006,912,7.063664997986052
NLMS,colored,10.0,4,0.06677828689220017,-11.753647263773813,0.05898091672113412,105,7.183967001765268
NLMS,impulsive,10.0,0,0.025674261529053066,-15.90502039182887,0.03267667951119751,146,14.161150000290945
NLMS,impulsive,10.0,1,0.03805250792269551,-14.196167149373233,0.036504781747292166,100,17.743701002473244
NLMS,impulsive,10.0,2,0.05497828807051278,-12.598087874585497,0.03651867502834947,100,12.8440979970037
NLMS,impulsive,10.0,3,0.03245489206746072,-14.887198308141663,0.03525792551062849,275,6.330746997264214
NLMS,impulsive,10.0,4,0.05458896518389053,-12.628951383145088,0.03659862819115333,207,7.043981000606436
NLMS,time_varying,10.0,0,0.05324595729278867,-12.73713360502364,0.037681239202626955,100,8.70772900088923
NLMS,time_varying,10.0,1,0.050069860755001416,-13.004236163699009,0.042011309344457855,134,12.244845998793608
NLMS,time_varying,10.0,2,0.04728758519127166,-13.252528632831243,0.07675156554598335,1110,6.389988997398177
NLMS,time_varying,10.0,3,0.1895645993434159,-7.222427626985912,0.10632742526445636,578,7.233497999550309
NLMS,time_varying,10.0,4,0.017136842342033966,-17.660691987099025,0.08449916492623201,100,9.714094001537887
NLMS,regime_switch,10.0,0,0.014914082076603458,-18.26403471158725,0.190382144335867,1606,7.637303999217693
NLMS,regime_switch,10.0,1,0.24195912595931376,-6.162579929830796,0.12122760903016726,100,6.568591998075135
NLMS,regime_switch,10.0,2,0.05251356068639459,-12.797285333324515,0.071335476012074,1047,6.268899000133388
NLMS,regime_switch,10.0,3,0.04050776136880508,-13.924617571028794,0.06906128587504998,477,6.696551001368789
NLMS,regime_switch,10.0,4,0.027495155987322804,-15.607438120913706,0.034341203113845545,258,6.575101997441379
NLMS,alpha_stable,10.0,0,0.025259400135097636,-15.975769673466448,0.035323761370946886,128,6.68104899887112
NLMS,alpha_stable,10.0,1,0.017843819277821218,-17.485121839177644,0.034257783842305614,100,6.820520000474062
NLMS,alpha_stable,10.0,2,0.0296356203873385,-15.281859768639066,0.034192950909669645,102,6.884743997943588
NLMS,alpha_stable,10.0,3,0.03625832077828295,-14.405923131246368,0.03955782632757678,121,7.426176998706069
NLMS,alpha_stable,10.0,4,0.022170958891109878,-16.542155232794496,0.03503723180531334,100,6.911172000400256
NLMS,burst,10.0,0,0.00367420432216378,-24.348366961643464,0.0366119719881682,100,6.905494999955408
NLMS,burst,10.0,1,0.029031292234556604,-15.371336325017362,0.03603371503743223,100,7.125333002477419
NLMS,burst,10.0,2,0.007956511361323233,-20.992773126895685,0.03351646877907362,100,10.841806000826182
