method,family,snr_db,seed,ss_mse,ss_mse_db,ep_mse,conv_time,inference_time_ms
Meta-RL-s242,alpha_stable,10.0,4,0.02460691012663696,-16.089429169256068,0.04092682770364505,144,2319.114642996283
Meta-RL-s242,burst,10.0,0,0.07535788955911557,-11.228712727049661,0.03374688391840969,240,2305.1561910033342
Meta-RL-s242,burst,10.0,1,0.028954052004947564,-15.38290649874994,0.028135595423414952,100,2229.1335159970913
Meta-RL-s242,burst,10.0,2,0.008683816016807979,-20.612893864264148,0.026786863093897068,100,2215.724738998688
Meta-RL-s242,burst,10.0,3,0.0379596604165487,-14.20677681372364,0.027936994074004587,100,2260.9870070009492
Meta-RL-s242,burst,10.0,4,4.470760042098138e-05,-43.49618629563309,0.02710680459422062,100,2228.1308329984313
Meta-RL-s242,chirp_interferer,10.0,0,0.013834464237370812,-18.590376549418608,0.025912975899904496,100,2341.7376010038424
Meta-RL-s242,chirp_interferer,10.0,1,0.004139572044620204,-23.83044554490805,0.019125695673395515,100,2332.5333629982197
Meta-RL-s242,chirp_interferer,10.0,2,0.045085034405852174,-13.459675945549833,0.026642957118328186,100,2367.0029860004433
Meta-RL-s242,chirp_interferer,10.0,3,0.011294861469120171,-19.471190912714032,0.02431154535123492,175,2362.1277319980436
Meta-RL-s242,chirp_interferer,10.0,4,0.0397034512704106,-14.011717400131618,0.02534665955474633,102,2442.503662998206
PPO-NLMS-s342,gaussian,10.0,0,0.054612323415828674,-12.627093465253761,0.05004254667362739,2000,1321.161383006256
PPO-NLMS-s342,gaussian,10.0,1,0.05307008849847582,-12.751501881422001,0.05483839164927207,2000,1333.2475189963588
PPO-NLMS-s342,gaussian,10.0,2,0.04120050025697525,-13.850975107154289,0.03996080924811578,567,1312.9922820007778
PPO-NLMS-s342,gaussian,10.0,3,0.05075450535617291,-12.945254004115386,0.05048917871492252,420,1270.0965559997712
PPO-NLMS-s342,gaussian,10.0,4,0.06649956104698714,-11.771812213896197,0.06961966461685781,2000,856.6500980014098
PPO-NLMS-s342,colored,10.0,0,0.0424943277892976,-13.716690363914887,0.040370899365477324,110,876.5298200014513
PPO-NLMS-s342,colored,10.0,1,0.0347797863053509,-14.586730907133447,0.037723822018260716,352,850.8306189978612
PPO-NLMS-s342,colored,10.0,2,0.03335120471652353,-14.768884738097107,0.033900147263652244,100,887.2789829983958
PPO-NLMS-s342,colored,10.0,3,0.06229744678559082,-12.055297522046672,0.05192450028924139,296,830.4232430018601
PPO-NLMS-s342,colored,10.0,4,0.058316541873321505,-12.342082372522928,0.057930675891779214,2000,807.3069370002486
PPO-NLMS-s342,impulsive,10.0,0,0.04970595489523274,-13.035915785975993,0.05231352555110115,168,932.4112179965596
PPO-NLMS-s342,impulsive,10.0,1,0.05396779404457658,-12.67865333526655,0.05290475312649945,2000,876.3394959969446
PPO-NLMS-s342,impulsive,10.0,2,0.05159374877103053,-12.874029153936428,0.03986301015185311,100,815.0067910028156
PPO-NLMS-s342,impulsive,10.0,3,0.05120935614198846,-12.906506845308666,0.06363692975028182,415,839.4291320000775
PPO-NLMS-s342,impulsive,10.0,4,0.06461338842627587,-11.896774832798789,0.06515606220782535,2000,837.3609789996408
PPO-NLMS-s342,time_varying,10.0,0,0.034313874560875215,-14.645302406778029,0.03976073802570707,102,860.8912689960562
PPO-NLMS-s342,time_varying,10.0,1,0.08411206203349676,-10.751417200237942,0.08435141076749576,2000,822.1276369949919
PPO-NLMS-s342,time_varying,10.0,2,0.03124382010740359,-15.052358713833536,0.04085246443211936,104,923.357241001213
PPO-NLMS-s342,time_varying,10.0,3,0.09879795221039608,-10.052520569559695,0.07929978371739196,422,832.9533740034094
PPO-NLMS-s342,time_varying,10.0,4,0.15107649639643553,-8.2080309541523,0.10264469051348867,696,831.0217769976589
PPO-NLMS-s342,regime_switch,10.0,0,0.04565084746775713,-13.405511557509636,0.04656756373000988,1338,967.5748980007484
PPO-NLMS-s342,regime_switch,10.0,1,0.030939069549638445,-15.094927512410328,0.034311349842108214,103,1451.955431002716
PPO-NLMS-s342,regime_switch,10.0,2,0.10511866265517757,-9.783201729435126,0.14810013158088167,2000,1327.6143109978875
PPO-NLMS-s342,regime_switch,10.0,3,0.12185124124461255,-9.141700424876722,0.10636851105901925,422,989.917578001041
PPO-NLMS-s342,regime_switch,10.0,4,0.03798674915652369,-14.203678710506495,0.05170366495252884,571,888.5842899981071
PPO-NLMS-s342,alpha_stable,10.0,0,0.04353738671570169,-13.611376425566842,0.05071207617034543,2000,871.6317130019888
PPO-NLMS-s342,alpha_stable,10.0,1,0.03741673124152759,-14.269341555142564,0.04645768297117422,455,998.8763889996335
PPO-NLMS-s342,alpha_stable,10.0,2,0.034587225101309405,-14.610842795900464,0.04053702875651998,104,990.8398110055714
PPO-NLMS-s342,alpha_stable,10.0,3,0.056030518821399894,-12.515753561035156,0.04660267977498961,285,874.7104629946989
PPO-NLMS-s342,alpha_stable,10.0,4,0.0627540391462349,-12.023583156971098,0.07083577543795329,2000,891.6199470040738
PPO-NLMS-s342,burst,10.0,0,0.09090876748931069,-10.413942302098809,0.051732507189550574,365,859.7334299993236
PPO-NLMS-s342,burst,10.0,1,0.04401945412517964,-13.56355347322378,0.04669823643226765,100,1179.6506280006724
PPO-NLMS-s342,burst,10.0,2,0.024201587206824235,-16.161561508379332,0.04013189472914719,100,1349.0478100065957
PPO-NLMS-s342,burst,10.0,3,0.05337304693859672,-12.726780036554402,0.04655998321718338,100,1311.003390001133
PPO-NLMS-s342,burst,10.0,4,0.028147838390050948,-15.505549511104757,0.0555269009671382,115,1348.6604790014098
PPO-NLMS-s342,chirp_interferer,10.0,0,0.04262795743143685,-13.703054765734608,0.045498174232242124,145,928.2429039958515
PPO-NLMS-s342,chirp_interferer,10.0,1,0.0399378150707522,-13.98615698309515,0.04405593528787808,422,939.5624590033549
PPO-NLMS-s342,chirp_interferer,10.0,2,0.05179346054523292,-12.85725070910573,0.0415672783657671,149,846.9914609959233
PPO-NLMS-s342,chirp_interferer,10.0,3,0.041518889448627284,-13.81754271545655,0.04121796606759765,164,814.9665070013725
PPO-NLMS-s342,chirp_interferer,10.0,4,0.06791003345938347,-11.68066055549212,0.05444425031990038,262,799.9132010008907
Meta-RL-s342,gaussian,10.0,0,0.028832476510607927,-15.401180530979586,0.028853635841704205,100,1469.9150400047074
Meta-RL-s342,gaussian,10.0,1,0.023728127608021385,-16.247365306892263,0.025598720201471366,103,1487.9877010025666
Meta-RL-s342,gaussian,10.0,2,0.027968205365873546,-15.533354000664115,0.02866336328317412,102,1480.9265169969876
Meta-RL-s342,gaussian,10.0,3,0.03974644117153589,-14.007017512420237,0.040967835463280415,276,1499.007498001447
Meta-RL-s342,gaussian,10.0,4,0.024561018186667647,-16.097536332914636,0.028374510500182217,176,1948.9564670002437
Meta-RL-s342,colored,10.0,0,0.022763579125387234,-16.427594526181547,0.0215053335958873,100,2145.7284839998465
Meta-RL-s342,colored,10.0,1,0.010843509217606602,-19.64830146981849,0.015078630771790532,100,2179.281122997054
Meta-RL-s342,colored,10.0,2,0.03152807655891817,-15.013025235398898,0.030489003185318393,100,2196.972712998104
Meta-RL-s342,colored,10.0,3,0.06515761803618529,-11.860348005485326,0.05483266298402444,175,2186.3941859992337
Meta-RL-s342,colored,10.0,4,0.011188059253427906,-19.512452421751153,0.015626041912288547,102,2192.9482280029333
Meta-RL-s342,impulsive,10.0,0,0.02489949145421419,-16.038095228018403,0.03199328265114212,100,2243.44620800548
Meta-RL-s342,impulsive,10.0,1,0.02806082085326664,-15.51899628843503,0.026311382185956068,102,2218.7746159979724
Meta-RL-s342,impulsive,10.0,2,0.03636387008856341,-14.393299024275226,0.028258037255625774,100,2263.7445389991626
Meta-RL-s342,impulsive,10.0,3,0.038378372181686334,-14.159134497951626,0.08321722011439708,281,2262.644503003685
Meta-RL-s342,impulsive,10.0,4,0.02880143128048159,-15.405859295253467,0.026925380263485368,227,2181.0910390049685
Meta-RL-s342,time_varying,10.0,0,0.012744180250465156,-18.946880945779967,0.020415563584129742,100,2252.262650996272
Meta-RL-s342,time_varying,10.0,1,0.0446510946044279,-13.501678900728535,0.04725927500343494,261,2258.6621579976054
Meta-RL-s342,time_varying,10.0,2,0.01659436550644196,-17.800393483704546,0.026035428207017028,100,2534.0426769980695
Meta-RL-s342,time_varying,10.0,3,0.09136745132336728,-10.392084894715216,0.06804504360599775,286,2218.5125810065074
Meta-RL-s342,time_varying,10.0,4,0.1095600796139799,-9.603476608253974,0.06387421960924959,532,2226.9731289998163
Meta-RL-s342,regime_switch,10.0,0,0.02599938053502026,-15.850369994519928,0.02654076185904857,151,2286.8908620002912
Meta-RL-s342,regime_switch,10.0,1,0.005032273440762293,-22.982357683930704,0.01068191074234672,100,2205.380478000734
Meta-RL-s342,regime_switch,10.0,2,0.10539117959092854,-9.771957346153776,0.1422075613906947,2000,2337.7715200040257
Meta-RL-s342,regime_switch,10.0,3,0.1293928007442614,-8.880898866007431,0.10606666391252202,179,2229.3180490014493
Meta-RL-s342,regime_switch,10.0,4,0.0019312423575316181,-27.141632216280442,0.017894926656965664,102,2246.2120590062113
Meta-RL-s342,alpha_stable,10.0,0,0.01974007824474304,-17.046511302060434,0.03030415596405139,107,2224.1846840042854
Meta-RL-s342,alpha_stable,10.0,1,0.008606622957949284,-20.65167222296853,0.019895100143666692,102,2360.7949799989
Meta-RL-s342,alpha_stable,10.0,2,0.023000658095891198,-16.382597377319904,0.026543912531088756,102,2256.6134959997726
Meta-RL-s342,alpha_stable,10.0,3,0.035514977912957275,-14.49588451070751,0.03371091851616718,116,2269.496242995956
Meta-RL-s342,alpha_stable,10.0,4,0.015324746296648657,-18.1460670652852,0.02768013183932287,104,2281.1330699987593
Meta-RL-s342,burst,10.0,0,0.07209635638548798,-11.42086683147805,0.030843337993708593,238,2310.613937996095
Meta-RL-s342,burst,10.0,1,0.02286636188553341,-16.408029275790415,0.023576711821414787,100,2267.117217001214
Meta-RL-s342,burst,10.0,2,0.008350955605893955,-20.78263824988882,0.025805811440573163,100,2203.425421997963
Meta-RL-s342,burst,10.0,3,0.03611725836239486,-14.422852241071368,0.023454412593952284,100,2239.9367729958612
Meta-RL-s342,burst,10.0,4,4.4127998878734696e-05,-43.55285756697701,0.0220550049507974,100,2252.40170500183
Meta-RL-s342,chirp_interferer,10.0,0,0.012995610351944933,-18.86203318572266,0.023679234313784072,140,2263.8325470034033
Meta-RL-s342,chirp_interferer,10.0,1,0.0024245707228321505,-26.153651431541217,0.01589563468067851,100,2232.88124800456
Meta-RL-s342,chirp_interferer,10.0,2,0.03941066830317058,-14.043862005479308,0.02663881958672171,145,2229.3844259984326
Meta-RL-s342,chirp_interferer,10.0,3,0.00940982730813747,-20.264183467509433,0.021888845424281756,176,2242.5274240013096
Meta-RL-s342,chirp_interferer,10.0,4,0.030793675996134237,-15.115384640692596,0.020615147536593128,102,2226.5996930000256
PPO-NLMS-s442,gaussian,10.0,0,0.0372342046044803,-14.290579190903955,0.03608312548017985,108,1401.133993997064
PPO-NLMS-s442,gaussian,10.0,1,0.03396382611761085,-14.689833912019111,0.035845851506623984,297,1333.8983730063774
PPO-NLMS-s442,gaussian,10.0,2,0.03165714480928126,-14.99528257163368,0.032246582376530684,183,1328.4896240002126
PPO-NLMS-s442,gaussian,10.0,3,0.0398634030444637,-13.994256293489958,0.04340832878427049,233,1341.4886919999844
PPO-NLMS-s442,gaussian,10.0,4,0.03913981146376,-14.073812706558302,0.04565047461229952,897,1343.4148730011657
PPO-NLMS-s442,colored,10.0,0,0.025379773783525225,-15.955122531857684,0.02590802508331316,102,1378.0790800010436
PPO-NLMS-s442,colored,10.0,1,0.015628753426891406,-18.060756605590655,0.01984330868983865,102,1342.7738030004548
PPO-NLMS-s442,colored,10.0,2,0.02867704716864421,-15.424655693205032,0.028425957982900967,100,1395.9475209994707
PPO-NLMS-s442,colored,10.0,3,0.046725817632059595,-13.304430903681956,0.036846760281530874,165,1347.2419830068247
PPO-NLMS-s442,colored,10.0,4,0.022592086069246693,-16.460436660708368,0.028767658544459743,124,1363.9509429995087
PPO-NLMS-s442,impulsive,10.0,0,0.031933757238279466,-14.957499805432686,0.03888068763216987,108,1364.0812989979167
PPO-NLMS-s442,impulsive,10.0,1,0.03941907164626576,-14.042936079413371,0.03601145137597065,121,1374.2655579990242
PPO-NLMS-s442,impulsive,10.0,2,0.04195157041783935,-13.77251777112502,0.03178795725596768,100,1344.5989890024066
PPO-NLMS-s442,impulsive,10.0,3,0.04041662212609322,-13.93439986042515,0.07447613691068142,285,1348.0995529971551
PPO-NLMS-s442,impulsive,10.0,4,0.03653123942050222,-14.373355929184457,0.03821299099303575,236,1372.444123000605
PPO-NLMS-s442,time_varying,10.0,0,0.016185243395191673,-17.9088076522476,0.024684760074615446,100,1396.745887999714
PPO-NLMS-s442,time_varying,10.0,1,0.05956168777736975,-12.250330042971738,0.061893765203845874,498,1516.2183540014667
PPO-NLMS-s442,time_varying,10.0,2,0.02222462939120935,-16.531654723942125,0.031778907178915294,100,1357.2151469998062
PPO-NLMS-s442,time_varying,10.0,3,0.09303447663153336,-10.313560811602738,0.06995696211684117,237,1369.4290030034608
PPO-NLMS-s442,time_varying,10.0,4,0.12454695996763525,-9.046668685687386,0.08015648744975258,570,1312.383853000938
PPO-NLMS-s442,regime_switch,10.0,0,0.03033270939166133,-15.180887956989366,0.03114127574305776,151,1328.326296999876
PPO-NLMS-s442,regime_switch,10.0,1,0.00863692216209278,-20.636409942949978,0.015678496090276713,100,1314.7905510049895
PPO-NLMS-s442,regime_switch,10.0,2,0.10807510151316575,-9.662743478644348,0.1499840584525287,2000,1434.145384002477
PPO-NLMS-s442,regime_switch,10.0,3,0.12063461041496573,-9.185280739850104,0.10270678878794669,228,1381.4534799967078
PPO-NLMS-s442,regime_switch,10.0,4,0.009090315476838728,-20.41421044401021,0.0240564140044828,100,1358.4459250050713
PPO-NLMS-s442,alpha_stable,10.0,0,0.02609539790742781,-15.834360765392363,0.03511162282267537,122,1428.6993629939388
PPO-NLMS-s442,alpha_stable,10.0,1,0.016423057377018702,-17.84545989798758,0.02725218177060272,102,1371.7772849995526
PPO-NLMS-s442,alpha_stable,10.0,2,0.026778973510682175,-15.722060743276021,0.03171319160753126,102,1353.0744990057428
PPO-NLMS-s442,alpha_stable,10.0,3,0.04041994966884892,-13.93404231595591,0.036506294386079385,116,1355.8902720033075
PPO-NLMS-s442,alpha_stable,10.0,4,0.03038002550420305,-15.17411865866113,0.042315717141947304,122,1388.176273998397
PPO-NLMS-s442,burst,10.0,0,0.07488547641996968,-11.256024028858779,0.032208414337571115,238,1363.710739002272
PPO-NLMS-s442,burst,10.0,1,0.025066769771597518,-16.00901627761874,0.026881651366360004,100,1387.5140359959914
PPO-NLMS-s442,burst,10.0,2,0.012027138951424706,-19.19837671492384,0.028077894527001844,100,1393.3991359954234
PPO-NLMS-s442,burst,10.0,3,0.037775544237459456,-14.227892699920572,0.030456569774965716,100,1357.1475600037957
PPO-NLMS-s442,burst,10.0,4,0.0010364732459838578,-29.844419032538944,0.029090784807857324,100,1356.3819999981206
PPO-NLMS-s442,chirp_interferer,10.0,0,0.01729851405557902,-17.61991201191702,0.029275274821567315,118,1355.4358889959985
PPO-NLMS-s442,chirp_interferer,10.0,1,0.007935512789573466,-21.00425004016783,0.019768484445038613,100,1405.6167529997765
PPO-NLMS-s442,chirp_interferer,10.0,2,0.04588494392233858,-13.383297947169574,0.03058429964630791,129,1349.3519800031208
PPO-NLMS-s442,chirp_interferer,10.0,3,0.02432425194669987,-16.13960506865636,0.029586957177698787,170,1386.2598080013413
PPO-NLMS-s442,chirp_interferer,10.0,4,0.04381887181152098,-13.583388082427739,0.027911682761405696,123,1390.7173059997149
Meta-RL-s442,gaussian,10.0,0,0.03739100643185181,-14.272328450262709,0.03865406316680338,172,2315.476921001391
Meta-RL-s442,gaussian,10.0,1,0.027551754746743942,-15.598507360864689,0.030432990307048133,123,2275.0297419988783
Meta-RL-s442,gaussian,10.0,2,0.03256622211995334,-14.872326193038973,0.035050285325181875,332,2304.4426039996324
Meta-RL-s442,gaussian,10.0,3,0.04600730844953233,-13.371731733701424,0.0485103023439291,277,1630.0737120036501
Meta-RL-s442,gaussian,10.0,4,0.029828599562793195,-15.253671360443743,0.04052380060510996,532,1544.6548580002855
Meta-RL-s442,colored,10.0,0,0.0269968383189753,-15.68687094381348,0.026044123406847565,102,1500.963206999586
Meta-RL-s442,colored,10.0,1,0.012751590212439606,-18.944356522608164,0.017873985305811323,127,1581.550701004744
Meta-RL-s442,colored,10.0,2,0.03028132500459705,-15.188251255382323,0.03090133294639287,100,1477.8697769943392
Meta-RL-s442,colored,10.0,3,0.07759151175334025,-11.101857864722675,0.06464200033631858,106,2004.3534930009628
Meta-RL-s442,colored,10.0,4,0.017975384563044837,-17.453218095817387,0.023367036781180458,174,2193.0812139980844
Meta-RL-s442,impulsive,10.0,0,0.032124135005010435,-14.931685575804671,0.039711449710307,137,2219.101590999344
Meta-RL-s442,impulsive,10.0,1,0.03567665261821921,-14.476159002936493,0.03174501652173408,113,2263.113863002218
Meta-RL-s442,impulsive,10.0,2,0.04391259260142422,-13.574109213632099,0.03442815862420362,100,2321.2958220028668
Meta-RL-s442,impulsive,10.0,3,0.04351879622729599,-13.613231261462486,0.08592298595775412,280,2726.9963529979577
Meta-RL-s442,impulsive,10.0,4,0.032426776598726254,-14.89096220446012,0.03862888125585238,240,2103.898080000363
Meta-RL-s442,time_varying,10.0,0,0.01672205623388846,-17.76710320404267,0.02572045826664403,100,3045.593901995744
Meta-RL-s442,time_varying,10.0,1,0.05311396791401871,-12.747912531049138,0.056954991111377626,298,2399.7929300021497
Meta-RL-s442,time_varying,10.0,2,0.02146205988310292,-16.68328597683808,0.032591049807890016,100,2242.295728996396
Meta-RL-s442,time_varying,10.0,3,0.1099533175902528,-9.587916622573747,0.07845728732586026,283,2197.4717999983113
Meta-RL-s442,time_varying,10.0,4,0.11298535705600758,-9.469778375910016,0.07109204070289013,550,2216.1963879989344
Meta-RL-s442,regime_switch,10.0,0,0.03041511056420144,-15.169106004481531,0.032471144599516895,180,2238.4735479936353
Meta-RL-s442,regime_switch,10.0,1,0.005268838263476222,-22.78285132595094,0.01220005035180556,100,2244.2711969997617
Meta-RL-s442,regime_switch,10.0,2,0.11384266182816936,-9.436949582838817,0.15066882865469666,2000,2217.708563999622
Meta-RL-s442,regime_switch,10.0,3,0.1550468814534341,-8.095369645492044,0.11928573232835447,103,2268.279258001712
Meta-RL-s442,regime_switch,10.0,4,0.004039694611703649,-23.936514648474734,0.019486190532404062,100,2263.6173799983226
Meta-RL-s442,alpha_stable,10.0,0,0.02442386842092791,-16.121855483664767,0.035943640634177626,122,2260.1648349955212
Meta-RL-s442,alpha_stable,10.0,1,0.013836576451645639,-18.58971352917576,0.023370135126048658,121,2277.7892490048544
Meta-RL-s442,alpha_stable,10.0,2,0.028139297988545003,-15.506867414097957,0.031801852751452524,100,2259.3487600024673
Meta-RL-s442,alpha_stable,10.0,3,0.050680992870839506,-12.9515488560909,0.04314274201021499,117,2400.6039700034307
Meta-RL-s442,alpha_stable,10.0,4,0.02533342470839541,-15.963060959632934,0.0373371365975952,133,2398.343221997493
Meta-RL-s442,burst,10.0,0,0.07879797545187957,-11.034849406441742,0.03398666435295433,236,2420.111335006368
Meta-RL-s442,burst,10.0,1,0.029489924276403123,-15.30326342604126,0.028967748163271644,100,2362.7486529949238
Meta-RL-s442,burst,10.0,2,0.007641196649069672,-21.168386233842323,0.027687539474066086,100,2410.5142319967854
Meta-RL-s442,burst,10.0,3,0.04139817133476144,-13.830188423652912,0.026508043413041596,100,2374.1822239971953
Meta-RL-s442,burst,10.0,4,4.9040995956397674e-05,-43.09440709609927,0.022320892838237388,100,2338.113110999984
Meta-RL-s442,chirp_interferer,10.0,0,0.014647545763823794,-18.342351364077032,0.027828930600833114,140,2326.1364989957656
Meta-RL-s442,chirp_interferer,10.0,1,0.0029555099645082305,-25.293675719408974,0.018888821361870502,100,2151.032262998342
Meta-RL-s442,chirp_interferer,10.0,2,0.04154483333805983,-13.814829789041077,0.030095110067576907,102,1746.1385740025435
Meta-RL-s442,chirp_interferer,10.0,3,0.015314288818734463,-18.14903166590772,0.023196358564346178,162,1541.2371490019723
Meta-RL-s442,chirp_interferer,10.0,4,0.03398974508804517,-14.686520924583109,0.024007094851487318,123,1440.5189989993232
