step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
416000,0.201874513301695,-6.949185073599114,0.22558901254536806,regime_switch,10.0,0
416000,0.05929386850653079,-12.269902140728773,0.04710902216452982,regime_switch,20.0,0
416000,0.12797323443587025,-8.92880853413693,0.13093829641757748,time_varying,15.0,0
416000,0.34784050586645876,-4.586198459951158,0.37722304076893526,impulsive,15.0,0
416000,0.08889669463914973,-10.511143866814256,0.1167687878658111,impulsive,15.0,0
416000,0.41525901635521206,-3.8168092910838287,0.42296461219365655,regime_switch,15.0,0
432000,0.4675234141813603,-3.3019663421271805,0.44010680077346026,regime_switch,15.0,0
432000,0.053174104273737796,-12.742998171152212,0.06239026564676993,regime_switch,10.0,0
432000,0.2212086422950134,-6.551979097898046,0.27049727361290427,time_varying,20.0,0
432000,0.08941714579230665,-10.485791969819713,0.08685631063068931,colored,20.0,0
432000,0.08780525531756271,-10.564794899304657,0.09276785894755808,impulsive,15.0,0
432000,0.057133758265251564,-12.431072070507687,0.04743573254067417,impulsive,10.0,0
432000,0.04817041084546016,-13.17219649562883,0.06613217217870726,impulsive,5.0,0
432000,0.06922043331334717,-11.597656863848426,0.08362002000966742,impulsive,0.0,0
448000,0.41471856606624113,-3.822465217614561,0.32395916526817725,gaussian,15.0,0
448000,0.22223368471948815,-6.531901129042153,0.1750417711445853,regime_switch,10.0,0
448000,0.09912371665524591,-10.0382242240038,0.06369867849089082,impulsive,20.0,0
448000,0.062070848346840506,-12.071123188925457,0.0736969891094518,gaussian,5.0,0
448000,0.08978860175809271,-10.46778791476549,0.07319034833385499,colored,10.0,0
448000,0.486425020673473,-3.1298409397096805,0.30902451525501423,impulsive,15.0,0
448000,0.3319465380369614,-4.789318563704278,0.3001543340198026,time_varying,0.0,0
448000,0.09924296994338605,-10.033002475118952,0.09207069886751856,impulsive,10.0,0
464000,0.19660765237356775,-7.063995825396364,0.22332492570431883,impulsive,5.0,0
464000,0.06025558992428162,-12.200026572826765,0.08043169545428466,time_varying,5.0,0
464000,0.11959926849583527,-9.222714766081385,0.10185231350164488,gaussian,15.0,0
464000,0.17219527429294265,-7.639787714434892,0.30035684499572085,regime_switch,0.0,0
464000,0.30981673239444796,-5.088951308286578,0.28947499937439114,gaussian,10.0,0
464000,0.06326623653467363,-11.98827999275677,0.06893158904395742,impulsive,10.0,0
464000,0.2167929203259041,-6.639549043899347,0.2017184151877759,impulsive,10.0,0
464000,0.05813818803389057,-12.355385078031414,0.10885737594287989,gaussian,15.0,0
480000,0.12915207778217547,-8.88898602556796,0.17395131432532412,regime_switch,10.0,0
480000,0.0763224541451832,-11.173476733536308,0.06456879108663342,gaussian,0.0,0
480000,0.04617109987983791,-13.356297796292987,0.07871006487394391,colored,5.0,0
