step,ss_mse,ss_mse_db,family
1056000,0.02654812425347476,-15.759661583756909,regime_switch
1056000,0.14945707235149733,-8.254835291961909,colored
1056000,0.022148137553257223,-16.54662787902141,time_varying
1072000,0.029384127085459084,-15.318872063334492,burst
1072000,0.2831992672691252,-5.47907874643826,burst
1072000,0.01835634049563199,-17.362138950590477,time_varying
1072000,0.02609701065597419,-15.834092370882946,chirp_interferer
1072000,0.1594896189285465,-7.972675796183156,burst
1072000,0.09578053703636222,-10.187227322160554,burst
1072000,0.41075814343769246,-3.864138177518663,impulsive
1072000,0.12837220134633254,-8.915290113803254,time_varying
1088000,0.610458926557782,-2.1434355132426717,burst
1088000,0.2649931250994198,-5.767653931185937,regime_switch
1088000,0.14193779704465384,-8.479019395491559,gaussian
1088000,0.0822966691241247,-10.846177420641858,regime_switch
1088000,0.10460390940412362,-9.804520840983296,gaussian
1088000,0.41822638037486876,-3.785885767542818,time_varying
1088000,0.3638036809523998,-4.391329110733537,time_varying
1088000,0.3597210439908762,-4.440341548358796,impulsive
1104000,0.31097792998781204,-5.072704316297047,impulsive
1104000,0.6847801169529418,-1.64448858176914,regime_switch
1104000,0.007465844573800443,-21.269210555306795,burst
1104000,0.11270482857427534,-9.480574772220757,regime_switch
1104000,0.11896070905163332,-9.24596455912394,gaussian
1104000,0.12388005558488073,-9.069986084441187,regime_switch
1104000,0.06869666642408703,-11.630643370061843,alpha_stable
1104000,0.009695956813572632,-20.13409327504787,burst
1120000,0.10330561198581174,-9.858760851725112,chirp_interferer
1120000,0.13057174664205717,-8.841507863415913,burst
1120000,0.10997844411236098,-9.586924286599725,colored
1120000,0.12948778403788638,-8.877712012719092,alpha_stable
1120000,0.1097943656796686,-9.594199460114188,alpha_stable
1120000,0.018121729071200143,-17.41800366775672,time_varying
1120000,0.11553157122765309,-9.372993202151786,burst
1120000,0.14306995999792957,-8.444515442712735,impulsive
1136000,0.21923967994250537,-6.590808406030803,impulsive
1136000,0.13458608289687563,-8.709998467476082,impulsive
1136000,0.042264675146386085,-13.740224647278389,regime_switch
1136000,0.06923072823418337,-11.597011000387408,time_varying
1136000,0.024715263785313586,-16.07034749948135,regime_switch
1136000,0.10114015803228396,-9.950763721101426,alpha_stable
1136000,0.11585881073793389,-9.360709337358859,regime_switch
1136000,0.5798178705410368,-2.3670840340290464,alpha_stable
1152000,0.017819915849214298,-17.49094351133817,chirp_interferer
1152000,0.4185918600099972,-3.7820922125934606,colored
1152000,0.0056493298006941185,-22.48003070886799,time_varying
1152000,0.13728789644763276,-8.623677492692535,colored
1152000,0.14988757239665773,-8.24234374242211,chirp_interferer
1152000,0.31017071922425704,-5.083992029089681,impulsive
1152000,0.02570387703546887,-15.900013650518845,gaussian
1152000,0.05419152681896863,-12.660686127789722,alpha_stable
1168000,0.03683055211685127,-14.337917706933112,alpha_stable
1168000,0.0705232810784294,-11.516674904518066,impulsive
1168000,0.0850006832934001,-10.705775831116515,burst
1168000,0.004065332675251889,-23.909039092215146,burst
1168000,0.4080955899393715,-3.892380983776972,chirp_interferer
1168000,0.2956890196721561,-5.291648025753323,burst
1168000,0.10420673364512784,-9.821042168246883,time_varying
1168000,0.2177432441274353,-6.620553108702758,colored
1184000,0.16005350524616493,-7.957348101619503,impulsive
1184000,0.2644504061218307,-5.776557616880336,burst
1184000,0.029292088206460655,-15.332496667393464,impulsive
1184000,0.06867721619856608,-11.631873170881414,burst
1184000,0.15516848855881107,-8.091964701531447,burst
1184000,0.1815667756454954,-7.4096361877465196,burst
1184000,0.02993016612474011,-15.23890872625495,gaussian
1184000,0.427061892074828,-3.6950918015258782,alpha_stable
1200000,0.012685237942115719,-18.96701382095149,burst
1200000,0.21267871546956144,-6.722759713865015,chirp_interferer
1200000,0.03275466143604698,-14.847268852194379,impulsive
1200000,0.009090350996425967,-20.41419347437848,impulsive
1200000,0.04287140960349225,-13.67832236727569,burst
1200000,0.18120056070140378,-7.418404627873338,time_varying
1200000,0.27505949124391116,-5.60573364623783,gaussian
1200000,0.12953461138426622,-8.876141734726472,time_varying
1216000,0.01715198256512584,-17.6568567341918,chirp_interferer
1216000,0.047554195492973655,-13.228111611765721,burst
1216000,0.1196853532398941,-9.21958994087012,regime_switch
1216000,0.21889499792433112,-6.597641625903485,burst
1216000,0.24852224596050682,-6.046347302066715,regime_switch
1216000,0.03353528886216313,-14.744979484216607,impulsive
1216000,0.03733797459185735,-14.278492441534887,regime_switch
1216000,0.38904360872975313,-4.100017149477345,alpha_stable
1232000,0.1471551885134023,-8.322244205949604,gaussian
1232000,0.25812542905607083,-5.8816920911298265,regime_switch
1232000,0.10011950513517327,-9.994813056595033,regime_switch
1232000,0.11831071362040489,-9.26975926073837,time_varying
1232000,0.04801866403334843,-13.18589926964988,impulsive
1232000,0.07762402470168954,-11.100038434195639,burst
1232000,0.1612165585650971,-7.9259035381776215,chirp_interferer
1232000,0.20126574941577155,-6.962301252846986,impulsive
1248000,0.05066041160705199,-12.953312859552717,burst
1248000,0.0201219774958071,-16.963293410241793,impulsive
1248000,0.06590460864353084,-11.810842145576533,regime_switch
1248000,0.5458097221151359,-2.629587328218827,colored
1248000,0.021986770050014533,-16.578385656392566,colored
1248000,0.10195279094918322,-9.916008809434851,chirp_interferer
1248000,0.13213123454111964,-8.789945072466004,alpha_stable
1248000,0.11110066622988374,-9.542833367429402,alpha_stable
1264000,0.26737458825816157,-5.728798712073695,colored
1264000,0.03501002849700626,-14.55807535721062,regime_switch
1264000,0.3698918629254356,-4.319252224153919,regime_switch
1264000,0.19926705614599102,-7.005644951589715,burst
1264000,0.39623084183295826,-4.020517228484867,alpha_stable
1264000,0.15191961046947938,-8.183861618225016,time_varying
1264000,0.15142985874956713,-8.197884827483172,regime_switch
1264000,0.056127131122495906,-12.508271556972492,regime_switch
1280000,0.10052323059886453,-9.977335625670367,time_varying
1280000,0.43241579785880185,-3.6409844793332495,time_varying
1280000,0.1563156031833847,-8.059976692062556,colored
1280000,0.015002630696476928,-18.238325811293855,regime_switch
1280000,0.0067887571359561754,-21.682097276293945,burst
1280000,0.02021761316534254,-16.94270117284711,alpha_stable
1280000,0.07372760609339105,-11.323698672344936,chirp_interferer
1280000,0.04695121692150505,-13.283531468296129,colored
1296000,0.15527659971635746,-8.088939877958738,regime_switch
1296000,0.013362697412903773,-18.74105865683203,burst
1296000,0.028911902499953887,-15.38923329343503,regime_switch
1296000,0.2623128057522687,-5.811805072280707,gaussian
1296000,0.00790934294482147,-21.01859593222474,alpha_stable
1296000,0.06394110201679397,-11.94219882982652,regime_switch
1296000,0.06450153616178371,-11.90429942123246,chirp_interferer
1296000,0.12260901215428717,-9.11477606608268,impulsive
1312000,0.14225299834160393,-8.469385709791165,time_varying
1312000,0.08843386219153702,-10.533814075272268,chirp_interferer
1312000,0.08855188945939153,-10.52802167692797,alpha_stable
1312000,0.031249281402076456,-15.051599650804452,time_varying
1312000,0.02839810724352813,-15.467106050462835,burst
1312000,0.10686682649237958,-9.711570871836862,time_varying
1312000,0.08597481050985929,-10.656287726932575,time_varying
1312000,0.04046470636024987,-13.929236067888283,colored
1328000,0.1556941825450459,-8.07727614376973,burst
1328000,0.0440900814763545,-13.556590986077268,regime_switch
1328000,0.1509810516923393,-8.210775537756149,impulsive
1328000,0.057956783814655057,-12.368957227500081,alpha_stable
1328000,0.07098454410588341,-11.488362025458127,regime_switch
1328000,0.10086009324173022,-9.962806346818972,burst
1328000,0.04086763471754326,-13.8862049706723,time_varying
1328000,0.09839192133330633,-10.070405587227743,regime_switch
1344000,0.011184279406392158,-19.513919918511768,gaussian
1344000,0.3722630935851739,-4.291500178948796,regime_switch
1344000,0.014000738639935274,-18.538490515203186,burst
1344000,0.03780830638297537,-14.224127763419773,alpha_stable
1344000,0.010725166911111987,-19.69595940313855,chirp_interferer
1344000,0.0809610723269483,-10.917237482435722,impulsive
1344000,0.08383427995890076,-10.76578361402783,alpha_stable
1344000,0.01666932879076011,-17.780818871488112,alpha_stable
1360000,0.030635745766327133,-15.137715431533824,chirp_interferer
1360000,0.14598395112809023,-8.356948861277944,alpha_stable
1360000,0.023090199378025412,-16.365723170249325,regime_switch
1360000,0.016751602104539534,-17.759436511750714,regime_switch
1360000,0.038580856712762755,-14.13628132785221,regime_switch
1360000,0.14722208987154897,-8.320270215882548,burst
1360000,0.2859159976905446,-5.437615441355865,gaussian
1360000,0.23458113774007375,-6.297069116761682,alpha_stable
1376000,0.08805298306010681,-10.552559264084284,time_varying
1376000,0.009118758873307172,-20.400642681101623,burst
1376000,0.024427409136554865,-16.12122593482253,impulsive
1376000,0.05961477016839443,-12.246461260255796,time_varying
1376000,0.3288094824111685,-4.8305566649726,alpha_stable
1376000,0.1709243803678219,-7.671959858195536,impulsive
1376000,0.3630094695386696,-4.400820457209576,alpha_stable
1376000,0.163432185673841,-7.866624111787688,time_varying
1392000,0.0336289526790364,-14.732866578820227,alpha_stable
1392000,0.06786381628358194,-11.68361721691591,colored
1392000,0.007303708187711061,-21.364565868653543,impulsive
1392000,0.21664162263127987,-6.642581001441085,burst
1392000,0.04923598467581203,-13.077173721462598,burst
1392000,0.009725614781067425,-20.120829362212266,impulsive
1392000,0.3391585877872429,-4.695971817485196,time_varying
1392000,0.16585500239624643,-7.802714250745128,regime_switch
1408000,0.06818315341770932,-11.663229168549327,impulsive
1408000,0.027521149315333445,-15.603334333973166,burst
1408000,0.42708736009669385,-3.694832815843072,burst
1408000,0.2000037827776409,-6.989617902142491,time_varying
1408000,0.0686516287340255,-11.633491548257231,time_varying
1408000,0.02088613773126456,-16.80141862396166,alpha_stable
1408000,0.01978075342859302,-17.03757170570836,time_varying
1408000,0.06822208565333189,-11.660750076738328,regime_switch
1424000,0.006701755591342828,-21.738114145837567,burst
1424000,0.24189275539981,-6.163771384035872,impulsive
1424000,0.011662677084158702,-19.332017489026036,burst
1424000,0.042293622696787436,-13.737251133805339,burst
1424000,0.04989681128380203,-13.019272075963269,chirp_interferer
1424000,0.19987709498111247,-6.992369712286836,regime_switch
1424000,0.016354585787174684,-17.86360450755636,burst
1424000,0.02576734560784314,-15.889303174524589,chirp_interferer
1440000,0.10198863827437853,-9.914482067591102,impulsive
1440000,0.027420252067211905,-15.619285571566333,alpha_stable
1440000,0.020017860714623227,-16.98582336898812,regime_switch
1440000,0.00859874432376909,-20.655649641796188,colored
1440000,0.022158013015045466,-16.54469186852323,impulsive
1440000,0.17529904723144682,-7.562204443329898,chirp_interferer
1440000,0.01753797007560296,-17.560206752543188,alpha_stable
1440000,0.05222966017824158,-12.820827997950248,chirp_interferer
1456000,0.18895327241351295,-7.236455822901853,time_varying
1456000,0.03037414188420503,-15.1749598268695,regime_switch
1456000,0.07815706215922336,-11.07031773644235,chirp_interferer
1456000,0.12390654389884642,-9.06905756541248,burst
1456000,0.3004204078383952,-5.22270568635267,burst
1456000,0.10672222617043013,-9.717451241707405,impulsive
1456000,0.2672516930981202,-5.730795347580018,alpha_stable
1456000,0.9088838501368268,-0.41491613441673036,regime_switch
1472000,0.014864912646204927,-18.27837638557822,chirp_interferer
1472000,0.025368622376758992,-15.957031161437422,regime_switch
1472000,0.08077857533672071,-10.927038105919099,regime_switch
1472000,0.08990026178445495,-10.462390436192406,regime_switch
1472000,0.03653486865525201,-14.37292449615261,burst
1472000,0.09749049009496698,-10.110377463555942,alpha_stable
1472000,0.09448005328009221,-10.24659870478392,time_varying
1472000,0.14219310797195142,-8.471214531270249,impulsive
1488000,0.189428614122521,-7.225544180606968,time_varying
1488000,0.01397931590685878,-18.5451408071561,chirp_interferer
1488000,0.0012247106288083747,-29.119665127059214,regime_switch
1488000,0.024201489755254175,-16.161578995977965,impulsive
1488000,0.07573051606835685,-11.207290836440219,regime_switch
1488000,0.12010452207961206,-9.204406405764097,gaussian
1488000,0.04433813637614779,-13.5322256512614,time_varying
1488000,0.11296239023502812,-9.470661267089245,chirp_interferer
1504000,0.023589939365952304,-16.272731753768834,burst
1504000,0.17708447728182247,-7.518195061496934,burst
1504000,0.01003705899977246,-19.98393522932538,impulsive
1504000,0.21611318925378828,-6.653187275832898,impulsive
1504000,0.0024686045392364906,-26.075484765925125,alpha_stable
1504000,0.09080431745501855,-10.418935016689177,time_varying
1504000,0.08280090441498787,-10.819649194865239,impulsive
1504000,0.17520121453893706,-7.564628875163146,burst
1520000,0.3750289998178365,-4.2593514834071,time_varying
1520000,0.0016871697862942926,-27.72841210253429,regime_switch
1520000,0.12905215945477141,-8.892347239222909,impulsive
1520000,0.06315772977243633,-11.995734892493854,regime_switch
1520000,0.27825006425904814,-5.55564726695748,impulsive
1520000,0.04101320950682679,-13.870762434655429,alpha_stable
1520000,0.19058114549130067,-7.199200670433685,alpha_stable
1520000,0.013620501815114608,-18.658068915454965,burst
1536000,0.023799732071207197,-16.234279320282326,chirp_interferer
1536000,0.07360446855729791,-11.330958186611397,regime_switch
1536000,0.11887327416503415,-9.249157752121228,burst
1536000,0.17743830522781054,-7.5095261926350565,time_varying
1536000,0.18596300822924575,-7.305734370682739,alpha_stable
1536000,0.2564432508317011,-5.9100872636888955,regime_switch
1536000,0.04889818590048424,-13.107072526880224,colored
1536000,0.022235794503424715,-16.529473482153623,regime_switch
1552000,0.004177736676785845,-23.790589370193107,chirp_interferer
1552000,0.13289864749175462,-8.764794388422363,chirp_interferer
1552000,0.03774899283754836,-14.230946310677961,time_varying
1552000,0.1944236910359524,-7.1125081626298705,regime_switch
1552000,0.0031628965845375136,-24.99915007598861,impulsive
1552000,0.2969692511295761,-5.272885161900158,gaussian
1552000,0.009163782629796887,-20.379252210283703,regime_switch
1552000,0.12172890151260626,-9.146062970558294,regime_switch
1568000,0.2931432356210316,-5.329201228536321,impulsive
1568000,0.1422090587463822,-8.470727380739401,gaussian
1568000,0.25017929776638437,-6.0174863084313035,gaussian
1568000,0.04963173609684684,-13.042405330934715,impulsive
1568000,0.2666406055692016,-5.740737130157745,regime_switch
1568000,0.015243398371029955,-18.16918200339628,regime_switch
1568000,0.0005334338166557945,-32.72919455170799,burst
1568000,0.5365110927880055,-2.704212942250563,chirp_interferer
1584000,0.01612347176272437,-17.925414386173223,regime_switch
1584000,0.05249147865531418,-12.799111932209435,gaussian
1584000,0.01868621484177747,-17.284786622048223,time_varying
1584000,0.09050438517994863,-10.433303775489481,gaussian
1584000,0.491701572559171,-3.0829840274682727,gaussian
1584000,0.09345082312682484,-10.29416868942208,burst
1584000,0.08890648027671488,-10.510665827161398,alpha_stable
1584000,0.08068350329900525,-10.932152528634731,burst
1600000,0.05249467587804501,-12.798847414245902,impulsive
1600000,0.10472978418767047,-9.799297913937451,alpha_stable
1600000,0.18078567814577826,-7.428359773351513,gaussian
1600000,0.02950373017207284,-15.30123072456772,time_varying
1600000,0.23717546991857213,-6.249302302717876,time_varying
1600000,0.013426727039053624,-18.72029840025034,alpha_stable
1600000,0.23451190238639746,-6.298351102623776,alpha_stable
1600000,0.04157483195627954,-13.811694974944615,burst
1616000,0.16844124280577233,-7.735515628933535,time_varying
1616000,0.1497342348337389,-8.246788923757414,alpha_stable
1616000,0.35894359614609567,-4.449737904372701,impulsive
1616000,0.0042152071221427095,-23.751810805343958,chirp_interferer
1616000,0.07502472610291484,-11.24795581398285,chirp_interferer
1616000,0.17876788146490422,-7.477105065419034,alpha_stable
1616000,0.08587270215960892,-10.661448709201018,time_varying
1616000,0.22540340864163605,-6.470395206612773,chirp_interferer
1632000,0.0891750487702659,-10.497566444669186,impulsive
1632000,0.0286544395662938,-15.428080811937361,regime_switch
1632000,0.005634821354123499,-22.49119848156283,colored
1632000,0.07266263648760682,-11.386888482613513,regime_switch
1632000,0.02123839819095316,-16.72878241009989,chirp_interferer
1632000,0.03640703049594006,-14.388147424169365,time_varying
1632000,0.21932914296883796,-6.5890365838136455,alpha_stable
1632000,0.009813058399441143,-20.08195616531504,burst
1648000,0.013507544852923336,-18.69423581643362,burst
1648000,0.05169222410323656,-12.865747815212796,impulsive
1648000,0.01591984324155202,-17.980612129318818,burst
1648000,0.15698588005789987,-8.04139408025634,regime_switch
1648000,0.04527516885480445,-13.44139921289832,alpha_stable
1648000,0.11634115285189855,-9.34266636986236,burst
1648000,0.0376801905866534,-14.238869091977149,time_varying
1648000,0.0029500902085653306,-25.30164703710842,impulsive
1664000,0.14375181945318605,-8.423866497763322,alpha_stable
1664000,0.012890709515049701,-18.897231780364393,regime_switch
1664000,0.023439387089287205,-16.300537487455134,colored
1664000,0.03259690019990578,-14.868236971605642,burst
1664000,0.01546467189680578,-18.106592896591224,alpha_stable
1664000,0.014089130058637895,-18.511158217921803,impulsive
1664000,0.17462027919776715,-7.579053217260871,gaussian
1664000,0.049225117074181764,-13.078132422788244,alpha_stable
1680000,0.027145603750536706,-15.663004946587005,regime_switch
1680000,0.012279219321212622,-19.10829243523247,regime_switch
1680000,0.009845793334010877,-20.06749284387592,regime_switch
1680000,0.19168634613749816,-7.174088209137595,alpha_stable
1680000,0.2518253719023219,-5.989005159974072,gaussian
1680000,0.02635078423882925,-15.7920645498798,alpha_stable
1680000,0.09424303152860272,-10.257507523171316,chirp_interferer
1680000,0.060096191941253124,-12.211530466472286,impulsive
1696000,0.060423876671834235,-12.187914147196375,regime_switch
1696000,0.004032414064600097,-23.944348790495653,regime_switch
1696000,0.1324976392481243,-8.777918596155665,chirp_interferer
1696000,0.24255929165621642,-6.151820843107854,gaussian
1696000,0.13094690805058476,-8.829047517785611,chirp_interferer
1696000,0.025262927945078107,-15.975163166019792,alpha_stable
1696000,0.12373177381338522,-9.075187609988767,colored
1696000,0.06981547083251131,-11.560483287646788,time_varying
1712000,0.092928691022359,-10.318501802000334,impulsive
1712000,0.15590168591082643,-8.071491883503226,time_varying
1712000,0.07705833769619291,-11.131803638244849,time_varying
1712000,0.07300506012398489,-11.366470370275241,colored
1712000,0.06427457633683585,-11.919607773027055,colored
1712000,0.04672253209211401,-13.304736289892245,burst
1712000,0.3594119465799985,-4.444074913673451,colored
1712000,0.013704353752436619,-18.63141439360805,impulsive
1728000,0.07665918680806026,-11.15435791998064,gaussian
1728000,0.07089748263436874,-11.49369185084601,regime_switch
1728000,0.03103243209465981,-15.081841862484795,time_varying
1728000,0.04618658006497988,-13.354841943557659,impulsive
1728000,0.00838911933537694,-20.762836276607302,colored
1728000,0.16350630660933166,-7.864654914853817,regime_switch
1728000,0.002566406591833827,-25.906745377367685,impulsive
1728000,0.22942827056266044,-6.393530685911427,regime_switch
1744000,0.007987774951099206,-20.97574179459609,alpha_stable
1744000,0.03565424214538978,-14.478887903236672,alpha_stable
1744000,0.1585953298233905,-7.997096055515752,alpha_stable
1744000,0.013197065876159422,-18.79522615385356,burst
1744000,0.019256123144754476,-17.154311453467244,chirp_interferer
1744000,0.10033897347312806,-9.985303463698795,alpha_stable
1744000,0.09322181088679761,-10.304824648990447,time_varying
1744000,0.4197057187987181,-3.770551131658274,regime_switch
1760000,0.06449932839796695,-11.90444807444441,burst
1760000,0.025980888078123557,-15.853460079484805,time_varying
1760000,0.043170586566834174,-13.648120504532296,impulsive
1760000,0.12853920909552083,-8.909643766371751,time_varying
1760000,0.1795437218318387,-7.4582977639713715,regime_switch
1760000,0.31231993761867205,-5.054002907559577,time_varying
1760000,0.019341093094452363,-17.135189846528135,regime_switch
1760000,0.09329603224994634,-10.301368257943476,regime_switch
1776000,0.003916154796185267,-24.07140149801822,alpha_stable
1776000,0.08309264974165993,-10.804373915875722,regime_switch
1776000,0.18085064113042854,-7.426799472874981,impulsive
1776000,0.019670351505466793,-17.061878792288642,burst
1776000,0.09022843817145242,-10.446565600761627,regime_switch
1776000,0.11007994895825898,-9.582917804777257,regime_switch
1776000,0.015103975118535342,-18.20908738449701,chirp_interferer
1776000,0.13451226428826824,-8.7123811662566,regime_switch
1792000,0.10827992842745719,-9.65452039964113,chirp_interferer
1792000,0.19159955212639404,-7.176055104392526,colored
1792000,0.013320306876792625,-18.754857696254234,time_varying
1792000,0.13743326700919756,-8.619081295019482,impulsive
1792000,0.14618244705707445,-8.351047724087872,burst
1792000,0.23382579992302946,-6.311075712474898,time_varying
1792000,0.03036013552652539,-15.176962940833738,regime_switch
1792000,0.07460613617944464,-11.272254513515565,time_varying
1808000,0.14218474039372375,-8.471470106243693,alpha_stable
1808000,0.08218143027282192,-10.852263046095192,burst
1808000,0.14992558628524597,-8.241242441717999,impulsive
1808000,0.07360215650994215,-11.331094608380202,colored
1808000,0.07336109097626821,-11.34534218751825,colored
1808000,0.19651927454603352,-7.065948477368991,burst
1808000,0.0057310984702599,-22.417621294662773,alpha_stable
1808000,0.05268741846695579,-12.782930800870647,impulsive
1824000,0.025187388292362934,-15.988168626163993,regime_switch
1824000,0.15045098759325148,-8.226049571075094,impulsive
1824000,0.0740565632450541,-11.304364461875569,regime_switch
1824000,0.08593179300463177,-10.65846126362673,impulsive
1824000,0.32559034632092826,-4.873284803223632,regime_switch
1824000,0.27196286828971283,-5.654903871322104,colored
1824000,0.11321067204911822,-9.461126315045076,time_varying
1824000,0.034110631178155236,-14.671102443836297,gaussian
1840000,0.008472516376551335,-20.719875829894573,regime_switch
1840000,0.18505381024299675,-7.3270196838618045,alpha_stable
1840000,0.16460219316386251,-7.83564382531694,regime_switch
1840000,0.2865460084118304,-5.42805636888157,colored
1840000,0.017411925266374098,-17.591532055185848,regime_switch
1840000,0.033117132966856984,-14.799472682076544,regime_switch
1840000,0.1533466030325186,-8.143258401584331,time_varying
1840000,0.0861280748485292,-10.648552601049781,impulsive
1856000,0.01598952975001259,-17.961643085829373,regime_switch
1856000,0.10896578546021103,-9.627098462611741,burst
1856000,0.16126478922759696,-7.924604467029374,burst
1856000,0.010066613403831066,-19.971166095819648,burst
1856000,0.012496865482611952,-19.031989049023746,regime_switch
1856000,0.15512984358523801,-8.093046453969286,time_varying
1856000,0.1280836362255688,-8.925063515235058,alpha_stable
1856000,0.30997288042798216,-5.086763009891266,time_varying
1872000,0.05646851049121341,-12.481936677889585,regime_switch
1872000,0.06698783503729468,-11.740040578278803,regime_switch
1872000,0.0025264233102482245,-25.97493880092366,chirp_interferer
1872000,0.2688916096536031,-5.704227490506195,regime_switch
1872000,0.028736714357881252,-15.415628888593904,chirp_interferer
1872000,0.09031946649935244,-10.442186363691528,impulsive
1872000,0.16859321615597897,-7.731599044732192,burst
1872000,0.08775145325604762,-10.56745682425781,regime_switch
1888000,0.3173364708338125,-4.984800124501776,regime_switch
1888000,0.001745218809182082,-27.581501147808755,colored
1888000,0.01908319994605522,-17.19348799295178,impulsive
1888000,0.0879624603509466,-10.557026317176781,regime_switch
1888000,0.024141171878055468,-16.172416518751916,regime_switch
1888000,0.0037837841401521747,-24.220736473707912,chirp_interferer
1888000,0.0896881290968935,-10.472650353109533,regime_switch
1888000,0.0912987859681572,-10.395349973879505,chirp_interferer
1904000,0.29747664280018876,-5.2654712842546285,time_varying
1904000,0.0374089826275859,-14.270241026758725,impulsive
1904000,0.13550713685694504,-8.680378308678012,regime_switch
1904000,0.14044690152613917,-8.524878375553843,regime_switch
1904000,0.09154475374276502,-10.383665392423309,burst
1904000,0.2215324260936233,-6.545626963335711,chirp_interferer
1904000,0.04665635759305469,-13.31089169068818,gaussian
1904000,0.023997882734009334,-16.198270731660667,burst
1920000,0.046978924900236085,-13.28096926145113,chirp_interferer
1920000,0.0259723978266393,-15.85487953518931,time_varying
1920000,0.07276649596862907,-11.380685377856281,impulsive
1920000,0.05498233903240942,-12.597767885432065,alpha_stable
1920000,0.2351031076719387,-6.287416301847639,burst
1920000,0.03256626566402092,-14.872320386121745,alpha_stable
1920000,0.019096891996677356,-17.190373080449916,time_varying
1920000,0.19145688718935117,-7.17929006360083,gaussian
1936000,0.07029198722322912,-11.530941785738658,regime_switch
1936000,0.02860506872532216,-15.435570044644162,alpha_stable
1936000,0.2025862598461714,-6.9339001344222755,time_varying
1936000,0.14666025549211867,-8.336875627663256,regime_switch
1936000,0.006829741477861254,-21.65595735034266,alpha_stable
1936000,0.011311508091998127,-19.46479489433103,time_varying
1936000,0.0625336943961181,-12.038859130930884,gaussian
1936000,0.34242316850977933,-4.654368584341969,alpha_stable
1952000,0.04948730311025342,-13.055062131077113,regime_switch
1952000,0.02521378169152012,-15.983620117205323,gaussian
1952000,0.19752484154166894,-7.043782779288192,regime_switch
1952000,0.0776830836991173,-11.096735430464548,time_varying
1952000,0.07611263110832107,-11.185432648342102,alpha_stable
1952000,0.2299032387442532,-6.3845491059551325,burst
1952000,0.024907211659383748,-16.036748886132102,alpha_stable
1952000,0.03298468637345206,-14.816876409299704,impulsive
1968000,0.4597689286112967,-3.374603818883667,impulsive
1968000,0.10912498193494141,-9.620758151775226,alpha_stable
1968000,0.14414617239338753,-8.411968852221234,impulsive
1968000,0.15052416023503215,-8.22393787013189,impulsive
1968000,0.11649247464411815,-9.337021289354725,alpha_stable
1968000,0.10105000980597315,-9.954636400000961,burst
1968000,0.0360604970281375,-14.429682916035183,chirp_interferer
1968000,0.1007754563023462,-9.966452267191762,impulsive
1984000,0.00826497399838329,-20.827585083287254,alpha_stable
1984000,0.026325433853745025,-15.796244627191491,colored
1984000,0.03086288018554252,-15.105635471401886,colored
1984000,0.026354273276752226,-15.791489550063584,impulsive
1984000,0.027672402454243787,-15.579531347599357,burst
1984000,0.007288720337947425,-21.373487129051707,alpha_stable
1984000,0.06913145047344557,-11.603243309167945,regime_switch
1984000,0.01161475687465758,-19.349898765796667,impulsive
2000000,0.0034159677983807636,-24.664862318405156,alpha_stable
2000000,0.027661697814326168,-15.581211673504086,burst
2000000,0.16593188880744247,-7.800701431938926,impulsive
2000000,0.04727565456514408,-13.253624493153623,chirp_interferer
2000000,0.1251826773726323,-9.02455764109133,regime_switch
2000000,0.01058758999148522,-19.752028852257094,alpha_stable
2000000,0.01805261406287777,-17.43459902272547,burst
2000000,0.01879570669284277,-17.259413407420567,impulsive
